Year,Month,Day,Lat,Lon,Depth,Bottom_temp,Bottom_sal,Bottom_DO,Surface_temp,Surface_sal,Surface_DO,pH,Data_source
1996,10,11,29.123167,-83.132833,5.6,23.1,30.1,5.1,NA,NA,NA,8.7,FWC
1996,10,11,29.0795,-83.132667,6.3,23.1,30.8,5.8,NA,NA,NA,8.7,FWC
1996,10,15,29.063333,-83.007667,0.3,23,28.4,7.5,NA,NA,NA,9,FWC
1996,10,15,29.0665,-83.018333,0.4,21.2,27.4,7.5,NA,NA,NA,8.8,FWC
1996,10,15,29.087333,-83.010333,0.4,23.3,28,7.9,NA,NA,NA,9,FWC
1996,10,15,29.1485,-83.0165,0.4,24.9,23.7,7.9,NA,NA,NA,8.9,FWC
1996,10,15,29.096,-83.027167,0.5,24.9,28.7,8.3,NA,NA,NA,9,FWC
1996,10,16,29.199833,-83.080667,0.3,23.3,24.6,6.7,NA,NA,NA,8.8,FWC
1996,10,16,29.1385,-83.025667,0.6,24.3,25.7,7.5,NA,NA,NA,8.9,FWC
1996,10,17,29.254333,-83.0775,0.2,27,19,9.7,NA,NA,NA,8.8,FWC
1996,10,17,29.259667,-83.093167,0.5,23.5,16.9,4.8,NA,NA,NA,8.2,FWC
1996,10,17,29.3285,-83.179333,0.5,24.6,12,4.7,NA,NA,NA,8.2,FWC
1996,10,17,29.2995,-83.178667,0.5,26,1.8,6.5,NA,NA,NA,8.3,FWC
1996,10,18,29.29,-83.076167,0.2,23.5,4.5,3.9,NA,NA,NA,8.1,FWC
1996,10,18,29.2705,-83.095333,0.5,25.5,9.2,4.5,NA,NA,NA,8.1,FWC
1996,10,18,29.271,-83.107167,0.5,24.5,3.3,4.5,NA,NA,NA,7.9,FWC
1996,10,18,29.279,-83.105,0.9,22.6,0.6,5.3,NA,NA,NA,8,FWC
1996,10,18,29.285333,-83.1035,0.9,23.4,1.5,4.4,NA,NA,NA,8,FWC
1996,10,18,29.29,-83.076167,1.5,23.5,4.5,4.9,NA,NA,NA,8.1,FWC
1996,10,22,29.2785,-83.116,0.2,19.6,2.5,5.1,NA,NA,NA,7.9,FWC
1996,10,22,29.254333,-83.1895,0.2,20.8,25.6,6.7,NA,NA,NA,8.8,FWC
1996,10,22,29.262667,-83.236333,0.2,20.6,27.6,7.1,NA,NA,NA,8.9,FWC
1996,10,22,29.267333,-83.219667,0.2,20.9,26,6.8,NA,NA,NA,8.8,FWC
1996,10,22,29.311167,-83.211667,0.2,21.6,27,6.8,NA,NA,NA,8.9,FWC
1996,10,22,29.335667,-83.193667,0.2,21.5,21.8,6.2,NA,NA,NA,8.6,FWC
1996,10,22,29.3395,-83.217333,0.2,22.2,25.3,6.1,NA,NA,NA,8.8,FWC
1996,10,22,29.364333,-83.284333,0.2,21.4,27.2,7.2,NA,NA,NA,8.9,FWC
1996,10,22,29.269667,-83.181333,0.3,22.4,18.3,8.1,NA,NA,NA,8.5,FWC
1996,10,22,29.320167,-83.257,0.5,21.9,27.3,6.9,NA,NA,NA,8.9,FWC
1996,10,22,29.335667,-83.193667,1.9,21,27.5,5.1,NA,NA,NA,8.8,FWC
1996,10,22,29.3395,-83.217333,2.4,21.5,28.6,5.7,NA,NA,NA,8.8,FWC
1996,10,22,29.364333,-83.284333,3.1,21.2,27.4,6.4,NA,NA,NA,8.9,FWC
1996,10,22,29.311167,-83.211667,3.6,21.1,31.5,4.9,NA,NA,NA,8.8,FWC
1996,10,22,29.254333,-83.1895,3.7,21.3,31.8,5.4,NA,NA,NA,8.8,FWC
1996,10,22,29.2785,-83.116,4,20.9,19.4,3.4,NA,NA,NA,8.2,FWC
1996,10,22,29.267333,-83.219667,4.8,21.1,32.2,5.6,NA,NA,NA,8.9,FWC
1996,10,22,29.262667,-83.236333,5.1,21,32.7,5.8,NA,NA,NA,8.8,FWC
1996,10,23,29.219,-83.0665,0.4,21.3,20.9,4,NA,NA,NA,8.2,FWC
1996,10,23,29.2175,-83.075167,0.4,22.1,22.8,6.1,NA,NA,NA,8.6,FWC
1996,10,23,29.266167,-83.080833,0.6,22,13.3,5.6,NA,NA,NA,8.3,FWC
1996,10,23,29.258167,-83.056167,0.9,22.5,16.7,5.7,NA,NA,NA,8.3,FWC
1996,11,1,29.105667,-83.055,0.2,26.2,25.7,6.8,NA,NA,NA,8.8,FWC
1996,11,1,29.108667,-83.027,0.2,26.3,28.2,6.6,NA,NA,NA,8.1,FWC
1996,11,1,29.1025,-83.0735,0.3,25.7,29,6,NA,NA,NA,8.7,FWC
1996,11,1,29.138,-83.1035,0.3,24.4,20.9,6.2,NA,NA,NA,8.7,FWC
1996,11,1,29.108667,-83.027,2.7,25.8,28.3,6.2,NA,NA,NA,8.8,FWC
1996,11,1,29.105667,-83.055,3.9,25.5,27.3,5.3,NA,NA,NA,8.7,FWC
1996,11,5,29.148833,-82.978333,0.2,19.8,24,8.3,NA,NA,NA,8.9,FWC
1996,11,5,29.095167,-82.961333,0.2,20.6,27.8,7.2,NA,NA,NA,8.9,FWC
1996,11,5,29.069167,-83.032333,0.2,20.3,27.4,7.4,NA,NA,NA,9,FWC
1996,11,5,29.039,-83.029,0.2,21.4,30,6.7,NA,NA,NA,8.9,FWC
1996,11,5,29.094,-83.140333,0.2,21.6,29.5,7,NA,NA,NA,8.9,FWC
1996,11,5,29.099833,-83.0755,0.4,20.1,24.8,7.1,NA,NA,NA,8.8,FWC
1996,11,5,29.095833,-83.035333,0.5,19.5,26.1,6.8,NA,NA,NA,8.9,FWC
1996,11,5,29.069167,-83.032333,1.8,20.3,27.4,7.3,NA,NA,NA,9,FWC
1996,11,5,29.148833,-82.978333,2.1,19.4,24.8,7.3,NA,NA,NA,8.9,FWC
1996,11,5,29.095167,-82.961333,3.1,20.4,29.2,6.8,NA,NA,NA,9,FWC
1996,11,5,29.039,-83.029,5.1,21.5,30.3,6.1,NA,NA,NA,8.9,FWC
1996,11,5,29.094,-83.140333,6.6,21.8,32.4,5.6,NA,NA,NA,8.9,FWC
1996,11,7,29.229167,-83.086167,0.2,21.7,24.9,5.9,NA,NA,NA,8.7,FWC
1996,11,7,29.2345,-83.100333,0.2,21.9,19.4,6.7,NA,NA,NA,8.8,FWC
1996,11,7,29.232333,-83.146,0.2,21.7,29,6.6,NA,NA,NA,8.9,FWC
1996,11,7,29.200167,-83.177667,0.2,21.9,29.8,7.2,NA,NA,NA,8.9,FWC
1996,11,7,29.1895,-83.1425,0.2,21.9,29.8,6.8,NA,NA,NA,8.9,FWC
1996,11,7,29.154,-83.1125,0.2,22.7,30.3,6.2,NA,NA,NA,8.9,FWC
1996,11,7,29.229167,-83.086167,1.9,21.7,25,5.8,NA,NA,NA,8.7,FWC
1996,11,7,29.232333,-83.146,2.1,21.7,29.1,6,NA,NA,NA,8.9,FWC
1996,11,7,29.2345,-83.100333,2.4,21.8,24.2,6.2,NA,NA,NA,8.8,FWC
1996,11,7,29.1895,-83.1425,4.3,21.5,30,5.4,NA,NA,NA,8.8,FWC
1996,11,7,29.200167,-83.177667,4.8,21.6,29.9,6.3,NA,NA,NA,8.9,FWC
1996,11,7,29.154,-83.1125,4.8,21.7,30.6,5.6,NA,NA,NA,8.9,FWC
1996,11,13,29.128,-82.9805,0.3,15.6,31,NA,NA,NA,NA,NA,FWC
1996,11,13,29.147667,-83.011167,0.4,15.6,24,NA,NA,NA,NA,NA,FWC
1996,11,13,29.105667,-83.113833,1.1,16.1,29,NA,NA,NA,NA,NA,FWC
1996,11,13,29.115833,-83.125833,2.3,15.6,23,NA,NA,NA,NA,NA,FWC
1996,11,14,29.276167,-83.111167,0.3,18.3,12,NA,NA,NA,NA,NA,FWC
1996,11,14,29.1965,-83.0715,0.3,17.8,19,NA,NA,NA,NA,NA,FWC
1996,11,14,29.250333,-83.184167,0.4,15.6,19,NA,NA,NA,NA,NA,FWC
1996,11,14,29.269667,-83.167,1,16.7,20,NA,NA,NA,NA,NA,FWC
1996,11,14,29.255167,-83.185333,1.6,16.1,15,NA,NA,NA,NA,NA,FWC
1996,11,14,29.224,-83.217,2,16.7,25,NA,NA,NA,NA,NA,FWC
1996,11,14,29.288833,-83.247167,2.1,15.5,30,NA,NA,NA,NA,NA,FWC
1996,11,18,29.322833,-83.189333,0.2,19,22,NA,NA,NA,NA,NA,FWC
1996,11,18,29.330667,-83.229667,0.6,17,27.5,NA,NA,NA,NA,NA,FWC
1996,11,18,29.341,-83.202,0.7,18,28,NA,NA,NA,NA,NA,FWC
1996,11,18,29.358167,-83.269,1.4,16.5,28,NA,NA,NA,NA,NA,FWC
1996,11,19,29.293833,-83.127,0.5,20,5,NA,NA,NA,NA,NA,FWC
1996,11,19,29.291,-83.135167,0.5,20.2,6,NA,NA,NA,NA,NA,FWC
1996,11,19,29.277,-83.091833,0.5,20.1,7,NA,NA,NA,NA,NA,FWC
1996,11,19,29.3465,-83.164667,0.6,18.8,24,NA,NA,NA,NA,NA,FWC
1996,11,20,29.2395,-83.096,0.3,20.6,12,NA,NA,NA,NA,NA,FWC
1996,11,20,29.235667,-83.064,0.4,20.6,19,NA,NA,NA,NA,NA,FWC
1996,11,20,29.246,-83.154833,0.6,20.6,16,NA,NA,NA,NA,NA,FWC
1996,11,20,29.204,-83.061167,0.9,20.4,24,NA,NA,NA,NA,NA,FWC
1996,11,21,29.167,-82.977833,0.5,19.4,25,NA,NA,NA,NA,NA,FWC
1996,11,21,29.145167,-83.040167,0.5,22.4,24,NA,NA,NA,NA,NA,FWC
1996,11,21,29.170333,-82.998,0.6,20,24,NA,NA,NA,NA,NA,FWC
1996,11,21,29.170833,-83.010333,0.6,21.1,24,NA,NA,NA,NA,NA,FWC
1996,12,6,29.164833,-83.129333,0.2,16.5,31.7,8.1,NA,NA,NA,8,FWC
1996,12,6,29.1445,-83.156167,0.2,16.7,32.3,8.3,NA,NA,NA,8.1,FWC
1996,12,6,29.162833,-83.155833,0.2,16.2,31.6,8.5,NA,NA,NA,8.1,FWC
1996,12,6,29.181167,-83.164,0.2,16.6,31,8.5,NA,NA,NA,8.1,FWC
1996,12,6,29.1865,-83.190667,0.2,17.4,32.2,7.8,NA,NA,NA,8.1,FWC
1996,12,6,29.213,-83.193167,0.2,16.6,30.7,8.4,NA,NA,NA,8.2,FWC
1996,12,6,29.240833,-83.166,0.2,17.6,25.6,8.6,NA,NA,NA,8.1,FWC
1996,12,6,29.202833,-83.163,0.2,17.1,30.5,8.4,NA,NA,NA,8.2,FWC
1996,12,6,29.15,-83.085167,0.2,17.3,29.7,9,NA,NA,NA,8.2,FWC
1996,12,6,29.12,-83.085167,0.2,17,30.8,8.4,NA,NA,NA,8.2,FWC
1996,12,6,29.112167,-83.091,0.2,17.4,30.7,8.9,NA,NA,NA,8.2,FWC
1996,12,6,29.097667,-83.096333,0.2,17.7,30.8,9.3,NA,NA,NA,8.2,FWC
1996,12,6,29.240833,-83.166,2.5,16.5,29.4,8.5,NA,NA,NA,8.2,FWC
1996,12,6,29.097667,-83.096333,2.8,17.1,31.6,8.8,NA,NA,NA,8.2,FWC
1996,12,6,29.15,-83.085167,3,16.6,31,8.1,NA,NA,NA,8.1,FWC
1996,12,6,29.164833,-83.129333,3.4,16.5,31.7,7.9,NA,NA,NA,8,FWC
1996,12,6,29.112167,-83.091,3.6,17.2,31.1,8.5,NA,NA,NA,8.2,FWC
1996,12,6,29.202833,-83.163,3.9,16.4,30.9,8.4,NA,NA,NA,8.2,FWC
1996,12,6,29.213,-83.193167,4.5,16.3,31.3,8.2,NA,NA,NA,8.2,FWC
1996,12,6,29.12,-83.085167,4.6,17,31.1,8.2,NA,NA,NA,8.2,FWC
1996,12,6,29.181167,-83.164,4.9,16.9,32.4,7.3,NA,NA,NA,8.1,FWC
1996,12,6,29.162833,-83.155833,5.2,16.8,32.8,7.5,NA,NA,NA,8.1,FWC
1996,12,6,29.1865,-83.190667,5.2,16.6,32.3,7.9,NA,NA,NA,8.1,FWC
1996,12,6,29.1445,-83.156167,5.4,16.8,32.9,7.5,NA,NA,NA,8.1,FWC
1996,12,9,29.145,-82.9745,0.2,14,27.1,8.4,NA,NA,NA,7.9,FWC
1996,12,9,29.118,-82.964333,0.2,14.6,28.1,9,NA,NA,NA,8,FWC
1996,12,9,29.126167,-82.992333,0.2,15.1,28.9,9.5,NA,NA,NA,8.1,FWC
1996,12,9,29.1395,-83.002,0.2,14.4,28.4,9,NA,NA,NA,8,FWC
1996,12,9,29.153833,-83.0625,0.2,14.4,18,10.1,NA,NA,NA,8,FWC
1996,12,9,29.086833,-82.991667,0.3,14.3,30.1,9,NA,NA,NA,8.3,FWC
1996,12,9,29.170333,-83.062667,0.3,13.9,19.8,10.5,NA,NA,NA,8,FWC
1996,12,9,29.137167,-83.029333,0.3,15,26.1,10.3,NA,NA,NA,8.1,FWC
1996,12,9,29.132333,-82.974833,0.4,14.1,27.7,8.6,NA,NA,NA,7.9,FWC
1996,12,9,29.145,-82.9745,1.6,14,27.1,8.3,NA,NA,NA,7.9,FWC
1996,12,9,29.118,-82.964333,2.4,14.6,28.1,8.7,NA,NA,NA,8,FWC
1996,12,9,29.126167,-82.992333,2.5,15.1,29,8.9,NA,NA,NA,8.1,FWC
1996,12,9,29.1395,-83.002,2.8,14.3,28.5,8.6,NA,NA,NA,8,FWC
1996,12,9,29.153833,-83.0625,3.1,13.9,20.4,8.9,NA,NA,NA,8,FWC
1996,12,10,29.218333,-83.065167,0.2,14,18.1,8.7,NA,NA,NA,7.7,FWC
1996,12,10,29.235167,-83.0545,0.3,15.3,16.9,9.6,NA,NA,NA,8,FWC
1996,12,10,29.229833,-83.0585,0.4,15.4,14.6,9.4,NA,NA,NA,8,FWC
1996,12,10,29.209833,-83.054667,0.5,15.6,12.3,9.7,NA,NA,NA,7.8,FWC
1996,12,12,29.3535,-83.315,0.2,15.1,27.3,9.2,NA,NA,NA,8,FWC
1996,12,12,29.362167,-83.236667,0.2,15.1,23.2,9.6,NA,NA,NA,8,FWC
1996,12,12,29.272333,-83.199333,0.2,15.9,28.3,8.6,NA,NA,NA,8.1,FWC
1996,12,12,29.272333,-83.157667,0.3,16.6,2.1,8.9,NA,NA,NA,7.2,FWC
1996,12,12,29.362,-83.187667,0.3,16.1,15.5,10.4,NA,NA,NA,7.9,FWC
1996,12,12,29.329833,-83.1725,0.4,17.1,7.4,9.5,NA,NA,NA,7.9,FWC
1996,12,12,29.334667,-83.172667,0.5,16.6,7,9.9,NA,NA,NA,7.8,FWC
1996,12,12,29.3555,-83.159833,0.5,16.7,14,10.1,NA,NA,NA,7.9,FWC
1996,12,12,29.349333,-83.276667,0.6,14.8,26.3,9.7,NA,NA,NA,8,FWC
1996,12,12,29.325333,-83.188667,0.6,16,19.4,9.4,NA,NA,NA,8,FWC
1996,12,12,29.362167,-83.236667,2.1,14.9,23.2,9.1,NA,NA,NA,8,FWC
1996,12,12,29.3535,-83.315,3.1,14.9,27.5,8.3,NA,NA,NA,8,FWC
1996,12,12,29.272333,-83.199333,3.4,15.8,28.6,8.4,NA,NA,NA,8.2,FWC
1996,12,13,29.155667,-83.0285,0.2,22.5,25.8,6.5,NA,NA,NA,7.1,FWC
1996,12,13,29.096833,-83.078167,0.3,17.2,29.3,9.1,NA,NA,NA,7.6,FWC
1996,12,13,29.1545,-83.095167,0.3,17.2,29.3,9.1,NA,NA,NA,8,FWC
1996,12,13,29.19,-83.055333,0.5,21.5,22.7,9.2,NA,NA,NA,6.8,FWC
1996,12,17,29.250667,-83.073167,0.5,16.2,20.9,7.8,NA,NA,NA,6.4,FWC
1996,12,17,29.251167,-83.074167,0.6,16.2,20.9,7.8,NA,NA,NA,6.4,FWC
1996,12,17,29.2745,-83.091333,0.6,16.7,15,7.9,NA,NA,NA,6.6,FWC
1996,12,17,29.274667,-83.109167,0.6,16.8,13.8,8.3,NA,NA,NA,7.2,FWC
1996,12,17,29.250167,-83.0635,0.8,16.6,23,8.6,NA,NA,NA,7,FWC
1997,1,6,29.0645,-82.994333,0.2,18.2,30.8,7.7,NA,NA,NA,7.8,FWC
1997,1,6,29.023167,-82.996167,0.2,17.3,32,7.9,NA,NA,NA,7.8,FWC
1997,1,6,29.044167,-83.0425,0.2,17.2,33,8.3,NA,NA,NA,7.8,FWC
1997,1,6,29.034167,-83.075667,0.2,17,33.6,8.2,NA,NA,NA,7.8,FWC
1997,1,6,29.092667,-83.104167,0.2,17.7,33.9,8.2,NA,NA,NA,7.8,FWC
1997,1,6,29.110667,-83.1355,0.2,17.6,34.1,8,NA,NA,NA,7.8,FWC
1997,1,6,29.085,-82.994,0.5,18.6,30.6,7.2,NA,NA,NA,7.8,FWC
1997,1,6,29.092667,-83.104167,3.3,17.5,34,7.7,NA,NA,NA,7.8,FWC
1997,1,6,29.0645,-82.994333,3.4,18.2,30.9,7.3,NA,NA,NA,7.8,FWC
1997,1,6,29.044167,-83.0425,3.6,17.1,33.1,7.6,NA,NA,NA,7.8,FWC
1997,1,6,29.110667,-83.1355,4,17.3,34.3,7.7,NA,NA,NA,7.8,FWC
1997,1,6,29.023167,-82.996167,4.9,17.2,32,7.6,NA,NA,NA,7.8,FWC
1997,1,6,29.034167,-83.075667,5.2,16.8,33.7,7.8,NA,NA,NA,7.8,FWC
1997,1,7,29.160833,-83.098667,0.2,19.5,31.3,7.3,NA,NA,NA,7.8,FWC
1997,1,7,29.152167,-83.1055,0.2,18.6,32.5,8,NA,NA,NA,7.9,FWC
1997,1,7,29.152333,-83.141667,0.2,17.8,33.8,7.8,NA,NA,NA,7.9,FWC
1997,1,7,29.118,-83.153667,0.2,17.2,34.8,7.8,NA,NA,NA,7.9,FWC
1997,1,7,29.124333,-83.092,0.2,18.5,32.8,7.9,NA,NA,NA,7.9,FWC
1997,1,7,29.140167,-83.053833,0.2,21.3,30.4,7.5,NA,NA,NA,7.7,FWC
1997,1,7,29.123167,-83.042667,0.2,20.2,30.9,7.8,NA,NA,NA,7.9,FWC
1997,1,7,29.120667,-83.007833,0.2,20.2,29.1,8,NA,NA,NA,8,FWC
1997,1,7,29.13,-83.041333,0.3,19.9,28.9,7.3,NA,NA,NA,7.7,FWC
1997,1,7,29.096833,-83.035,0.3,21.2,30.4,8.8,NA,NA,NA,8,FWC
1997,1,7,29.138333,-83.062833,0.5,19.5,30.4,7,NA,NA,NA,7.8,FWC
1997,1,7,29.124333,-83.092,1.6,18.5,32.8,7.7,NA,NA,NA,7.9,FWC
1997,1,7,29.152167,-83.1055,2.7,18.6,32.5,7.3,NA,NA,NA,7.9,FWC
1997,1,7,29.120667,-83.007833,2.8,20.1,29.5,7.6,NA,NA,NA,7.9,FWC
1997,1,7,29.123167,-83.042667,3.1,19.5,31.4,7.3,NA,NA,NA,7.9,FWC
1997,1,7,29.160833,-83.098667,3.6,19.2,31.6,7,NA,NA,NA,7.8,FWC
1997,1,7,29.152333,-83.141667,4.6,17.8,33.8,7.6,NA,NA,NA,7.9,FWC
1997,1,7,29.118,-83.153667,5.9,17.2,34.9,7.7,NA,NA,NA,7.9,FWC
1997,1,14,29.1015,-83.032,0.2,11.8,32.2,8.8,NA,NA,NA,7.8,FWC
1997,1,14,29.205667,-83.087,0.2,12.9,23,12.4,NA,NA,NA,8.2,FWC
1997,1,14,29.2285,-83.138333,0.3,13.9,19.5,9.6,NA,NA,NA,7.9,FWC
1997,1,14,29.2175,-83.087667,0.3,16.6,21.8,7.8,NA,NA,NA,8.3,FWC
1997,1,14,29.145833,-83.095,0.4,11.8,27.1,9.8,NA,NA,NA,7.9,FWC
1997,1,14,29.1775,-83.099167,0.4,10.9,23.4,10,NA,NA,NA,7.9,FWC
1997,1,14,29.262667,-83.117167,0.5,16.3,1.3,9.5,NA,NA,NA,8,FWC
1997,1,15,29.169833,-83.011833,0.3,14.8,29.9,10.6,NA,NA,NA,8.1,FWC
1997,1,15,29.141,-82.979667,0.4,12.5,30,8.9,NA,NA,NA,7.6,FWC
1997,1,15,29.1635,-82.9935,0.4,12.9,28.9,9,NA,NA,NA,8,FWC
1997,1,15,29.164167,-83.039833,0.6,14.2,26.8,9.6,NA,NA,NA,8,FWC
1997,1,16,29.185667,-83.058,0.3,15.3,24,8.1,NA,NA,NA,8,FWC
1997,1,16,29.2185,-83.059,0.5,15.7,21.7,6.9,NA,NA,NA,7.7,FWC
1997,1,24,29.252833,-83.1985,0.2,13.7,24.2,9,NA,NA,NA,8,FWC
1997,1,24,29.366167,-83.174833,0.3,15.9,14.4,8.7,NA,NA,NA,7.7,FWC
1997,1,24,29.2685,-83.083667,0.5,16.5,5.6,8.4,NA,NA,NA,7.7,FWC
1997,1,24,29.2445,-83.172333,0.6,13.2,18,8.6,NA,NA,NA,7.8,FWC
1997,1,24,29.288833,-83.1885,0.6,13.2,24.5,8.5,NA,NA,NA,7.9,FWC
1997,1,24,29.360333,-83.155833,0.8,16.6,14.2,8.3,NA,NA,NA,7.6,FWC
1997,1,24,29.288667,-83.100833,1,14.8,0.9,8.7,NA,NA,NA,7.7,FWC
1997,1,24,29.252833,-83.1985,3,12.4,31.3,8.8,NA,NA,NA,8,FWC
1997,1,28,29.3575,-83.2685,0.2,15,24,9,NA,NA,NA,8,FWC
1997,1,28,29.355333,-83.226833,0.2,16.6,21.4,9.8,NA,NA,NA,8.1,FWC
1997,1,28,29.301167,-83.192333,0.2,17.6,14.5,8.1,NA,NA,NA,7.8,FWC
1997,1,28,29.271,-83.223667,0.2,16.9,22,8.8,NA,NA,NA,8,FWC
1997,1,28,29.258,-83.123833,0.2,19.3,9.8,8.3,NA,NA,NA,7.7,FWC
1997,1,28,29.150833,-82.963,0.2,16.5,25.3,9.8,NA,NA,NA,8.4,FWC
1997,1,28,29.150833,-82.963,2.1,16.4,25.4,9.7,NA,NA,NA,8.4,FWC
1997,1,28,29.3575,-83.2685,2.2,14.4,25.3,9,NA,NA,NA,8,FWC
1997,1,28,29.355333,-83.226833,2.2,14.7,23.4,9.1,NA,NA,NA,8,FWC
1997,1,28,29.301167,-83.192333,2.2,13.6,29.7,7.5,NA,NA,NA,8,FWC
1997,1,28,29.258,-83.123833,2.4,14.5,26.1,8,NA,NA,NA,8,FWC
1997,1,28,29.271,-83.223667,4.2,13.4,32.7,8.2,NA,NA,NA,8.1,FWC
1997,2,5,29.114167,-82.955167,0.2,17.9,25.8,8.3,NA,NA,NA,7.6,FWC
1997,2,5,29.1,-82.9665,0.2,17.7,28.5,8.5,NA,NA,NA,7.6,FWC
1997,2,5,29.040333,-82.972167,0.2,16.9,32.2,8.6,NA,NA,NA,7.5,FWC
1997,2,5,29.058333,-83.015667,0.2,17.2,32.1,8.5,NA,NA,NA,7.6,FWC
1997,2,5,29.070333,-83.035833,0.2,17.6,31.8,8.4,NA,NA,NA,7.6,FWC
1997,2,5,29.0615,-83.082333,0.2,16.9,34.3,8.7,NA,NA,NA,7.6,FWC
1997,2,5,29.042333,-83.100667,0.2,16.8,34.1,8.8,NA,NA,NA,7.6,FWC
1997,2,5,29.097667,-83.145,0.2,17.6,34.3,8.2,NA,NA,NA,7.6,FWC
1997,2,5,29.114167,-82.955167,2.4,17.9,26,8,NA,NA,NA,7.6,FWC
1997,2,5,29.1,-82.9665,2.8,17.6,28.5,8.2,NA,NA,NA,7.6,FWC
1997,2,5,29.058333,-83.015667,3.9,17,32.3,8.2,NA,NA,NA,7.6,FWC
1997,2,5,29.070333,-83.035833,4.9,17.2,32,8.1,NA,NA,NA,7.6,FWC
1997,2,5,29.0615,-83.082333,5.1,16.6,34.4,8.4,NA,NA,NA,7.6,FWC
1997,2,5,29.040333,-82.972167,5.9,16.8,32.2,8.1,NA,NA,NA,7.6,FWC
1997,2,5,29.042333,-83.100667,6.2,16.5,34.6,8.6,NA,NA,NA,7.6,FWC
1997,2,5,29.097667,-83.145,6.3,15.9,34.9,8.3,NA,NA,NA,7.6,FWC
1997,2,6,29.114167,-83.038333,0.2,17.9,31.1,7.8,NA,NA,NA,8.2,FWC
1997,2,6,29.122667,-83.052333,0.2,18.2,31.1,7.7,NA,NA,NA,8.1,FWC
1997,2,6,29.061833,-83.0095,0.3,16.8,31.2,7.5,NA,NA,NA,8.1,FWC
1997,2,6,29.0965,-83.027667,0.3,19.2,31.3,8.7,NA,NA,NA,8.3,FWC
1997,2,6,29.076667,-82.997667,0.4,16.5,30.1,8,NA,NA,NA,8.2,FWC
1997,2,6,29.090167,-83.028333,0.4,17.3,30.9,7.5,NA,NA,NA,8.2,FWC
1997,2,6,29.0955,-83.064833,0.4,19.9,31.9,9.6,NA,NA,NA,8.3,FWC
1997,2,6,29.147167,-83.073333,0.6,19.4,29.3,8.1,NA,NA,NA,8.1,FWC
1997,2,6,29.122667,-83.052333,2.5,18.1,31.3,7.6,NA,NA,NA,8.1,FWC
1997,2,6,29.114167,-83.038333,3.9,17.9,31.1,7.4,NA,NA,NA,8.2,FWC
1997,2,10,29.27,-83.216667,0.2,15.9,24.5,9.1,NA,NA,NA,8.1,FWC
1997,2,10,29.281167,-83.207333,0.2,16,26.2,8.1,NA,NA,NA,8.1,FWC
1997,2,10,29.275167,-83.091833,0.2,16.4,2.9,7.7,NA,NA,NA,7.6,FWC
1997,2,10,29.1975,-83.113,0.3,15.6,13.3,8.4,NA,NA,NA,7.7,FWC
1997,2,10,29.274333,-83.116667,0.3,16.4,3,7.6,NA,NA,NA,7.8,FWC
1997,2,10,29.277333,-83.1705,0.4,15.9,17,7.6,NA,NA,NA,7.9,FWC
1997,2,10,29.239167,-83.169167,0.5,15.6,13.5,8.1,NA,NA,NA,7.9,FWC
1997,2,10,29.275833,-83.192333,0.6,16.3,29.1,7.1,NA,NA,NA,8.1,FWC
1997,2,10,29.275167,-83.091833,2.7,16.4,3.2,7.6,NA,NA,NA,7.6,FWC
1997,2,10,29.27,-83.216667,3.7,16.2,32.2,7.6,NA,NA,NA,8.1,FWC
1997,2,10,29.281167,-83.207333,3.9,16.3,31.7,7.5,NA,NA,NA,8.1,FWC
1997,2,14,29.359333,-83.157667,0.4,17.6,14.5,6.5,NA,NA,NA,7.5,FWC
1997,2,14,29.290667,-83.1695,0.5,17.7,5.3,7.9,NA,NA,NA,7.7,FWC
1997,2,14,29.2955,-83.1295,0.5,NA,5,NA,NA,NA,NA,NA,FWC
1997,2,14,29.292167,-83.156,0.6,17.4,0.8,7.4,NA,NA,NA,7.7,FWC
1997,2,14,29.285167,-83.135833,0.6,18.8,4.3,8.2,NA,NA,NA,7.8,FWC
1997,2,14,29.320167,-83.155333,0.9,17.2,0.6,7.6,NA,NA,NA,7.7,FWC
1997,2,17,29.355167,-83.218667,0.2,14.1,23.9,9.5,NA,NA,NA,7.3,FWC
1997,2,17,29.278,-83.1215,0.2,16.8,0,9.6,NA,NA,NA,7.3,FWC
1997,2,17,29.252833,-83.186167,0.2,17.1,17.2,9.7,NA,NA,NA,7.5,FWC
1997,2,17,29.235833,-83.234333,0.2,16.4,26.8,9.7,NA,NA,NA,7.5,FWC
1997,2,17,29.23,-83.2235,0.2,15.9,28.8,9.4,NA,NA,NA,7.5,FWC
1997,2,17,29.2875,-83.081833,0.3,17.4,6.8,9,NA,NA,NA,7.3,FWC
1997,2,17,29.355167,-83.218667,2.2,14.2,25.4,9.3,NA,NA,NA,7.4,FWC
1997,2,17,29.252833,-83.186167,2.6,16.5,17.3,9.3,NA,NA,NA,7.5,FWC
1997,2,17,29.23,-83.2235,4,15.4,32.5,8.5,NA,NA,NA,7.5,FWC
1997,2,17,29.235833,-83.234333,4.3,15.7,32.4,8.4,NA,NA,NA,7.5,FWC
1997,2,18,29.2025,-83.153833,0.2,15.6,27.8,9,NA,NA,NA,7.5,FWC
1997,2,18,29.165667,-83.164333,0.2,16.2,32.5,8.9,NA,NA,NA,7.5,FWC
1997,2,18,29.152333,-83.069833,0.2,16.1,27,9.2,NA,NA,NA,7.6,FWC
