"","Date","Month","Start.time","End.time","Locality","Site","Bar","Station","Counter","TransLngth","Cnt_Live","Cnt_Dead","Replicate","Treatment","Location","Substation"
"1152",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",15,6,"NA","1","control",NA,"HBO3"
"1153",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",17.5,10,"NA","1","control",NA,"HBO3"
"1154",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",20,3,"NA","1","control",NA,"HBO3"
"1155",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",22.5,2,"NA","1","control",NA,"HBO3"
"1156",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",25,10,"NA","1","control",NA,"HBO3"
"1157",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",27.5,0,"NA","1","control",NA,"HBO3"
"1158",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",30,0,"NA","1","control",NA,"HBO3"
"1159",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",32.5,0,"NA","1","control",NA,"HBO3"
"1160",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",35,1,"NA","1","control",NA,"HBO3"
"1161",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",37.5,0,"NA","1","control",NA,"HBO3"
"1162",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",40,0,"NA","1","control",NA,"HBO3"
"1163",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",42.5,0,"NA","1","control",NA,"HBO3"
"1164",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",45,0,"NA","1","control",NA,"HBO3"
"1165",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",47.5,0,"NA","1","control",NA,"HBO3"
"1166",2010-05-25,"May","19:40","NA","HB","O","3","HBO3","JANESSY",50,0,"NA","1","control",NA,"HBO3"
"1167",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",2.5,2,"NA","1","control",NA,"HBO1"
"1168",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",5,144,"NA","1","control",NA,"HBO1"
"1169",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",7.5,212,"NA","1","control",NA,"HBO1"
"1170",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",10,18,"NA","1","control",NA,"HBO1"
"1171",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",12.5,127,"NA","1","control",NA,"HBO1"
"1172",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",15,99,"NA","1","control",NA,"HBO1"
"1173",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",17.5,234,"NA","1","control",NA,"HBO1"
"1174",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",20,102,"NA","1","control",NA,"HBO1"
"1175",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",22.5,159,"NA","1","control",NA,"HBO1"
"1176",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",25,345,"NA","1","control",NA,"HBO1"
"1177",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",27.5,0,"NA","1","control",NA,"HBO1"
"1178",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",30,142,"NA","1","control",NA,"HBO1"
"1179",2010-07-07,"July","NA","NA","HB","O","1","HBO1","JERRY/LAURA",31.5,50,"NA","1","control",NA,"HBO1"
"1180",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",2.5,34,"NA","1","control",NA,"HBO1"
"1181",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",5,0,"NA","1","control",NA,"HBO1"
"1182",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",7.5,6,"NA","1","control",NA,"HBO1"
"1183",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",10,4,"NA","1","control",NA,"HBO1"
"1184",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",12.5,12,"NA","1","control",NA,"HBO1"
"1185",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",15,19,"NA","1","control",NA,"HBO1"
"1186",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",17.5,2,"NA","1","control",NA,"HBO1"
"1187",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",20,15,"NA","1","control",NA,"HBO1"
"1188",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",22.5,4,"NA","1","control",NA,"HBO1"
"1189",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",25,4,"NA","1","control",NA,"HBO1"
"1190",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",27.5,8,"NA","1","control",NA,"HBO1"
"1191",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",30,16,"NA","1","control",NA,"HBO1"
"1192",2010-08-06,"August","18:45","19:21","HB","O","1","HBO1","JERRY/LAURA",32.5,30,"NA","1","control",NA,"HBO1"
"1193",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",2.5,0,"NA","1","control",NA,"HBO1"
"1194",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",5,0,"NA","1","control",NA,"HBO1"
"1195",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",7.5,4,"NA","1","control",NA,"HBO1"
"1196",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",10,4,"NA","1","control",NA,"HBO1"
"1197",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",12.5,0,"NA","1","control",NA,"HBO1"
"1198",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",15,20,"NA","1","control",NA,"HBO1"
"1199",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",17.5,4,"NA","1","control",NA,"HBO1"
"1200",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",20,12,"NA","1","control",NA,"HBO1"
"1201",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",22.5,0,"NA","1","control",NA,"HBO1"
"1202",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",25,0,"NA","1","control",NA,"HBO1"
"1203",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",27.5,0,"NA","1","control",NA,"HBO1"
"1204",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",30,0,"NA","1","control",NA,"HBO1"
"1205",2010-10-27,"October","10:40","11:00","HB","O","1","HBO1","JERRY/GARRETT",32.5,0,"NA","1","control",NA,"HBO1"
"1206",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",2.5,0,"NA","1","control",NA,"HBO2"
"1207",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",5,0,"NA","1","control",NA,"HBO2"
"1208",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",7.5,0,"NA","1","control",NA,"HBO2"
"1209",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",10,0,"NA","1","control",NA,"HBO2"
"1210",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",12.5,0,"NA","1","control",NA,"HBO2"
"1211",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",15,0,"NA","1","control",NA,"HBO2"
"1212",2010-10-27,"October","11:06","11:30","HB","O","2","HBO2","JERRY/GARRETT",16,0,"NA","1","control",NA,"HBO2"
"1213",2010-10-27,"October","19:40","NA","HB","O","3","HBO3","Dummy",NA,0,"NA","1","control",NA,"HBO3"
"1214",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",2.5,0,"NA","1","control",NA,"HBO1"
"1215",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",5,0,"NA","1","control",NA,"HBO1"
"1216",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",7.5,0,"NA","1","control",NA,"HBO1"
"1217",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",10,0,"NA","1","control",NA,"HBO1"
"1218",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",12.5,2,"NA","1","control",NA,"HBO1"
"1219",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",15,0,"NA","1","control",NA,"HBO1"
"1220",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",17.5,1,"NA","1","control",NA,"HBO1"
"1221",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",20,1,"NA","1","control",NA,"HBO1"
"1222",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",22.5,0,"NA","1","control",NA,"HBO1"
"1223",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",25,1,"NA","1","control",NA,"HBO1"
"1224",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",27.5,1,"NA","1","control",NA,"HBO1"
"1225",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",30,2,"NA","1","control",NA,"HBO1"
"1226",2010-12-08,"December","NA","NA","HB","O","1","HBO1","GARRETT",31.2,0,"NA","1","control",NA,"HBO1"
"1227",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",2.5,0,"NA","1","control",NA,"HBO2"
"1228",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",5,0,"NA","1","control",NA,"HBO2"
"1229",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",7.5,0,"NA","1","control",NA,"HBO2"
"1230",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",10,0,"NA","1","control",NA,"HBO2"
"1231",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",12.5,0,"NA","1","control",NA,"HBO2"
"1232",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",15,0,"NA","1","control",NA,"HBO2"
"1233",2010-12-08,"December","NA","NA","HB","O","2","HBO2","GARRETT",15.6,0,"NA","1","control",NA,"HBO2"
"1234",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",2.5,0,"NA","1","control",NA,"HBO3"
"1235",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",5,0,"NA","1","control",NA,"HBO3"
"1236",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",7.5,1,"NA","1","control",NA,"HBO3"
"1237",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",10,0,"NA","1","control",NA,"HBO3"
"1238",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",12.5,4,"NA","1","control",NA,"HBO3"
"1239",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",15,1,"NA","1","control",NA,"HBO3"
"1240",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",17.5,1,"NA","1","control",NA,"HBO3"
"1241",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",20,1,"NA","1","control",NA,"HBO3"
"1242",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",22.5,0,"NA","1","control",NA,"HBO3"
"1243",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",25,0,"NA","1","control",NA,"HBO3"
"1244",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",27.5,1,"NA","1","control",NA,"HBO3"
"1245",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",30,1,"NA","1","control",NA,"HBO3"
"1246",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",32.5,0,"NA","1","control",NA,"HBO3"
"1247",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",35,1,"NA","1","control",NA,"HBO3"
"1248",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",37.5,0,"NA","1","control",NA,"HBO3"
"1249",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",40,0,"NA","1","control",NA,"HBO3"
"1250",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",42.5,0,"NA","1","control",NA,"HBO3"
"1251",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",45,1,"NA","1","control",NA,"HBO3"
"1252",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",47.5,0,"NA","1","control",NA,"HBO3"
"1253",2010-12-08,"December","NA","NA","HB","O","3","HBO3","GARRETT",50,0,"NA","1","control",NA,"HBO3"
"1254",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",2.5,43,"NA","1","control",NA,"LCI1"
"1255",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",5,110,"NA","1","control",NA,"LCI1"
"1256",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",7.5,91,"NA","1","control",NA,"LCI1"
"1257",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",10,82,"NA","1","control",NA,"LCI1"
"1258",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",12.5,86,"NA","1","control",NA,"LCI1"
"1259",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",15,80,"NA","1","control",NA,"LCI1"
"1260",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",17.5,78,"NA","1","control",NA,"LCI1"
"1261",2010-05-26,"May","18:27","19:06","LC","I","1","LCI1","JANESSY",20,41,"NA","1","control",NA,"LCI1"
"1262",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",2.5,78,"NA","1","control",NA,"LCI2"
"1263",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",5,194,"NA","1","control",NA,"LCI2"
"1264",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",7.5,104,"NA","1","control",NA,"LCI2"
"1265",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",10,126,"NA","1","control",NA,"LCI2"
"1266",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",12.5,113,"NA","1","control",NA,"LCI2"
"1267",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",15,114,"NA","1","control",NA,"LCI2"
"1268",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",17.5,41,"NA","1","control",NA,"LCI2"
"1269",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",20,1,"NA","1","control",NA,"LCI2"
"1270",2010-05-26,"May","16:50","17:30","LC","I","2","LCI2","JANESSY",20.3,0,"NA","1","control",NA,"LCI2"
"1271",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",2.5,86,"NA","1","control",NA,"LCI3"
"1272",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",5,60,"NA","1","control",NA,"LCI3"
"1273",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",7.5,95,"NA","1","control",NA,"LCI3"
"1274",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",10,84,"NA","1","control",NA,"LCI3"
"1275",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",12.5,46,"NA","1","control",NA,"LCI3"
"1276",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",15,108,"NA","1","control",NA,"LCI3"
"1277",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",17.5,116,"NA","1","control",NA,"LCI3"
"1278",2010-05-26,"May","17:40","18:45","LC","I","3","LCI3","JANESSY",20,24,"NA","1","control",NA,"LCI3"
"1279",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",2.5,26,"NA","1","control",NA,"LCI1"
"1280",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",5,106,"NA","1","control",NA,"LCI1"
"1281",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",7.5,90,"NA","1","control",NA,"LCI1"
"1282",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",10,71,"NA","1","control",NA,"LCI1"
"1283",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",12.5,74,"NA","1","control",NA,"LCI1"
"1284",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",15,61,"NA","1","control",NA,"LCI1"
"1285",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",17.5,54,"NA","1","control",NA,"LCI1"
"1286",2010-07-08,"July","17:58","18:23","LC","I","1","LCI1","JANESSY",19.6,27,"NA","1","control",NA,"LCI1"
"1287",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",2.5,78,"NA","1","control",NA,"LCI2"
"1288",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",5,65,"NA","1","control",NA,"LCI2"
"1289",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",7.5,53,"NA","1","control",NA,"LCI2"
"1290",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",10,62,"NA","1","control",NA,"LCI2"
"1291",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",12.5,58,"NA","1","control",NA,"LCI2"
"1292",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",15,59,"NA","1","control",NA,"LCI2"
"1293",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",17.5,33,"NA","1","control",NA,"LCI2"
"1294",2010-07-08,"July","17:26","17:41","LC","I","2","LCI2","JANESSY",20.2,8,"NA","1","control",NA,"LCI2"
"1295",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",2.5,109,"NA","1","control",NA,"LCI3"
"1296",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",5,61,"NA","1","control",NA,"LCI3"
"1297",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",7.5,73,"NA","1","control",NA,"LCI3"
"1298",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",10,115,"NA","1","control",NA,"LCI3"
"1299",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",12.5,18,"NA","1","control",NA,"LCI3"
"1300",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",15,121,"NA","1","control",NA,"LCI3"
"1301",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",17.5,79,"NA","1","control",NA,"LCI3"
"1302",2010-07-08,"July","16:48","NA","LC","I","3","LCI3","JANESSY",19.4,10,"NA","1","control",NA,"LCI3"
"1303",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",2.5,67,"NA","1","control",NA,"LCI1"
"1304",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",5,88,"NA","1","control",NA,"LCI1"
"1305",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",7.5,141,"NA","1","control",NA,"LCI1"
"1306",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",10,87,"NA","1","control",NA,"LCI1"
"1307",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",12.5,67,"NA","1","control",NA,"LCI1"
"1308",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",15,98,"NA","1","control",NA,"LCI1"
"1309",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",17.5,76,"NA","1","control",NA,"LCI1"
"1310",2010-08-07,"August","19:55","20:45","LC","I","1","LCI1","ZACH/SARA",19.5,21,"NA","1","control",NA,"LCI1"
"1311",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",2.5,35,"NA","1","control",NA,"LCI2"
"1312",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",5,196,"NA","1","control",NA,"LCI2"
"1313",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",7.5,83,"NA","1","control",NA,"LCI2"
"1314",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",10,143,"NA","1","control",NA,"LCI2"
"1315",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",12.5,103,"NA","1","control",NA,"LCI2"
"1316",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",15,84,"NA","1","control",NA,"LCI2"
"1317",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",17.5,64,"NA","1","control",NA,"LCI2"
"1318",2010-08-07,"August","19:00","19:45","LC","I","2","LCI2","ZACH/SARA",20,1,"NA","1","control",NA,"LCI2"
"1319",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",2.5,85,"NA","1","control",NA,"LCI3"
"1320",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",5,159,"NA","1","control",NA,"LCI3"
"1321",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",7.5,134,"NA","1","control",NA,"LCI3"
"1322",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",10,127,"NA","1","control",NA,"LCI3"
"1323",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",12.5,103,"NA","1","control",NA,"LCI3"
"1324",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",15,216,"NA","1","control",NA,"LCI3"
"1325",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",17.5,121,"NA","1","control",NA,"LCI3"
"1326",2010-08-07,"August","18:15","19:00","LC","I","3","LCI3","ZACH/SARA",20,31,"NA","1","control",NA,"LCI3"
"1327",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",2.5,0,"NA","1","control",NA,"LCI1"
"1328",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",5,244,"NA","1","control",NA,"LCI1"
"1329",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",7.5,59,"NA","1","control",NA,"LCI1"
"1330",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",10,99,"NA","1","control",NA,"LCI1"
"1331",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",12.5,222,"NA","1","control",NA,"LCI1"
"1332",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",15,122,"NA","1","control",NA,"LCI1"
"1333",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",17.5,166,"NA","1","control",NA,"LCI1"
"1334",2010-10-25,"October","9:08","10:00","LC","I","1","LCI1","Drew",19.5,38,"NA","1","control",NA,"LCI1"
"1335",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",2.5,74,"NA","1","control",NA,"LCI2"
"1336",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",5,217,"NA","1","control",NA,"LCI2"
"1337",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",7.5,167,"NA","1","control",NA,"LCI2"
"1338",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",10,150,"NA","1","control",NA,"LCI2"
"1339",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",12.5,138,"NA","1","control",NA,"LCI2"
"1340",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",15,112,"NA","1","control",NA,"LCI2"
"1341",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",17.5,45,"NA","1","control",NA,"LCI2"
"1342",2010-10-26,"October","10:10","11:00","LC","I","2","LCI2"," ",20,43,"NA","1","control",NA,"LCI2"
"1343",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",2.5,166,"NA","1","control",NA,"LCI3"
"1344",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",5,195,"NA","1","control",NA,"LCI3"
"1345",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",7.5,337,"NA","1","control",NA,"LCI3"
"1346",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",10,261,"NA","1","control",NA,"LCI3"
"1347",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",12.5,148,"NA","1","control",NA,"LCI3"
"1348",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",15,242,"NA","1","control",NA,"LCI3"
"1349",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",17.5,192,"NA","1","control",NA,"LCI3"
"1350",2010-10-26,"October","11:00","13:00","LC","I","3","LCI3","Drew",20,46,"NA","1","control",NA,"LCI3"
"1351",2010-12-07,"December","NA","NA","LC","I","1","LCI1","LAURA",2.5,50,"NA","1","control",NA,"LCI1"
"1352",2010-12-07,"December","NA","NA","LC","I","1","LCI1","LAURA",5,76,"NA","1","control",NA,"LCI1"
"1353",2010-12-07,"December","NA","NA","LC","I","1","LCI1","LAURA",7.5,50,"NA","1","control",NA,"LCI1"
"1354",2010-12-07,"December","NA","NA","LC","I","1","LCI1","LAURA",10,74,"NA","1","control",NA,"LCI1"
