Date,Trip,Month,Start time,End time,Locality,Site,Bar,Station,StartGPS_E,StartGPS_N,MidGPS_E,MidGPS_N,EndGPS_E,EndGPS_N,Orientation,Counter,TransLngth,Cnt_Obsv1,Cnt_Obsv2,Cnt
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,20,0,,0
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,22.5,19,,19
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,25,0,,0
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,27.5,74,,74
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,30,6,,6
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,32.5,94,,94
12/6/2010,5,December,.,.,CR,N,3,CRN3,306646,3228017,306651,3228002,306658,3227988,338,LAURA,35,9,,9
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,2.5,66,,66
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,5,134,,134
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,7.5,7,,7
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,10,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,12.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,15,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,17.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,20,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,22.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,25,13,,13
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,27.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,30,1,,1
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,32.5,2,,2
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,35,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,37.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,40,1,,1
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,42.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,45,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,47.5,1,,1
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,50,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,52.5,2,,2
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,55,3,,3
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,57.5,0,,0
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,60,13,,13
12/6/2010,5,December,0.470138889,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,62.5,15,,15
12/6/2010,5,December,.,.,CR,O,1,CRO1,305951,3226913,305943,3226902,305908,3226888,242,GARRETT,65,0,,0
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,2.5,0,,0
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,5,2,,2
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,7.5,19,,19
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,10,0,,0
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,12.5,43,,43
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,15,58,,58
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,17.5,77,,77
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,20,85,,85
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,22.5,76,,76
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,25,85,,85
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,27.5,77,,77
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,30,115,,115
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,32.5,59,,59
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,35,55,,55
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,37.5,81,,81
12/6/2010,5,December,.,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,40,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,42.5,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,2,CRO2,305837,3227123,305826,3227105,305813,3227081,.,LAURA,45,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,2.5,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,5,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,7.5,3,,3
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,10,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,12.5,4,,4
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,15,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,17.5,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,20,5,,5
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,22.5,7,,7
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,25,2,,2
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,27.5,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,30,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,32.5,3,,3
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,35,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,37.5,0,,0
12/6/2010,5,December,0.450694444,.,CR,O,3,CRO3,306388,3226866,306392,3226845,306398,3226825,16,GARRETT,40,0,,0
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,2.5,50,,50
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,5,76,,76
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,7.5,50,,50
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,10,74,,74
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,12.5,63,,63
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,15,98,,98
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,17.5,80,,80
12/7/2010,5,December,.,.,LC,I,1,LCI1,299282,3235919,299276,3235927,299277,3235930,340,LAURA,20,0,,0
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,2.5,10,,10
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,5,55,,55
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,7.5,26,,26
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,10,63,,63
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,12.5,43,,43
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,15,79,,79
12/7/2010,5,December,.,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,17.5,44,,44
12/7/2010,5,December,0.467361111,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,20,6,,6
12/7/2010,5,December,0.467361111,.,LC,I,2,LCI2,298841,3235773,298850,2325768,298860,3235763,127,LAURA,20.29,0,,0
12/7/2010,5,December,0.467361111,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,2.5,37,,37
12/7/2010,5,December,0.467361111,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,5,66,,66
12/7/2010,5,December,0.467361111,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,7.5,80,,80
12/7/2010,5,December,0.467361111,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,10,88,,88
12/7/2010,5,December,0.467361111,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,12.5,94,,94
12/7/2010,5,December,0.467361111,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,15,115,,115
12/7/2010,5,December,0.40625,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,17.5,92,,92
12/7/2010,5,December,0.40625,.,LC,I,3,LCI3,298763,3235642,298756,3235632,298749,3235624,230,LAURA,20,21,,21
12/7/2010,5,December,0.40625,.,LC,N,1,LCN1,298380,3236557,298376,3236552,298375,3236545,18,LAURA,2.5,0,,0
12/7/2010,5,December,0.40625,.,LC,N,1,LCN1,298380,3236557,298376,3236552,298375,3236545,18,LAURA,5,0,,0
12/7/2010,5,December,0.40625,.,LC,N,1,LCN1,298380,3236557,298376,3236552,298375,3236545,18,LAURA,7.5,0,,0
12/7/2010,5,December,0.416666667,.,LC,N,1,LCN1,298380,3236557,298376,3236552,298375,3236545,18,LAURA,10,0,,0
12/7/2010,5,December,0.416666667,.,LC,N,1,LCN1,298380,3236557,298376,3236552,298375,3236545,18,LAURA,12.3,0,,0
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,2.5,0,,0
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,5,0,,0
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,7.5,4,,4
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,10,24,,24
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,12.5,8,,8
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,15,0,,0
12/7/2010,5,December,0.416666667,.,LC,N,2,LCN2,298651,3236638,298660,3236641,298658,3236649,255,LAURA,17.7,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,2.5,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,5,5,,5
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,7.5,2,,2
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,10,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,12.5,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,15,4,,4
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,17.5,2,,2
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,20,13,,13
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,22.5,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,25,2,,2
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,27.5,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,30,0,,0
12/7/2010,5,December,0.447916667,.,LC,N,3,LCN3,297907,3234553,297913,3234568,297916,3234583,22,LAURA,32.6,0,,0
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,2.5,4,,4
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,5,1,,1
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,7.5,4,,4
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,10,4,,4
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,12.5,0,,0
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,15,0,,0
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,17.5,2,,2
12/7/2010,5,December,0.427083333,.,LC,N,4,LCN4,298636,3236656,.,.,.,.,.,LAURA,20,0,,0
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,2.5,3,,3
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,5,14,,14
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,7.5,0,,0
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,10,0,,0
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,12.5,0,,0
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,15,0,,0
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,17.5,0,,0
12/7/2010,5,December,0.427083333,.,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,20.3,0,,0
12/7/2010,5,December,0.447916667,.,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,2.5,31,,31
12/7/2010,5,December,0.447916667,.,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,5,16,,16
12/7/2010,5,December,0.447916667,.,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,7.5,7,,7
12/7/2010,5,December,0.447916667,.,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,10,12,,12
12/7/2010,5,December,0.447916667,.,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,12.5,0,,0
12/7/2010,5,December,0.447916667,.,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,14.3,0,,0
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,2.5,29,,29
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,5,25,,25
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,7.5,3,,3
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,10,10,,10
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,12.5,0,,0
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,15,22,,22
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,17.5,30,,30
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,20,4,,4
12/7/2010,5,December,0.46875,.,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,21.3,20,,20
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,2.5,3,,3
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,5,14,,14
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,7.5,0,,0
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,10,0,,0
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,12.5,0,,0
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,15,0,,0
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,17.5,0,,0
12/7/2010,5,December,0.427083333,,LC,O,1,LCO1,294865,3238692,294874,3238695,294881,3238699,65,GARRETT,20.3,0,,0
12/7/2010,5,December,0.447916667,,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,2.5,31,,31
12/7/2010,5,December,0.447916667,,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,5,16,,16
12/7/2010,5,December,0.447916667,,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,7.5,7,,7
12/7/2010,5,December,0.447916667,,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,10,12,,12
12/7/2010,5,December,0.447916667,,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,12.5,0,,0
12/7/2010,5,December,0.447916667,,LC,O,2,LCO2,294686,3238948,294680,3238941,294679,3238938,200,GARRETT,14.3,0,,0
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,2.5,29,,29
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,5,25,,25
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,7.5,3,,3
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,10,10,,10
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,12.5,0,,0
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,15,22,,22
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,17.5,30,,30
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,20,4,,4
12/7/2010,5,December,0.46875,,LC,O,3,LCO3,294395,3239164,294401,3239172,294411,3239173,55,GARRETT,21.3,20,,20
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,5,4,,4
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,7.5,4,,4
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,10,8,,8
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,12.5,34,,34
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,15,0,,0
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,17.5,4,,4
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,20,5,,5
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,22.5,48,,48
7/10/2011,6,July,0.15,.,HB,N,2,HBN2,,,,,,,,,23.5,0,,0
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,2.5,7,,7
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,5,63,,63
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,7.5,119,,119
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,10,140,,140
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,12.5,48,,48
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,15,21,,21
7/10/2011,6,July,.,.,HB,N,3,HBN3,,,,,,,,GARRETT,16.8,0,,0
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,2.5,6,,6
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,5,68,,68
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,7.5,59,,59
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,10,82,,82
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,12.5,197,,197
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,15,254,,254
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,17.5,169,,169
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,20,262,,262
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,22.5,177,,177
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,25,165,,165
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,27.5,92,,92
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,30,4,,4
7/10/2011,6,July,0.640277778,.,HB,O,1,HBO1,,,,,,,180,Laura,32.5,74,,74
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,2.5,45,,45
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,5,21,,21
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,7.5,47,,47
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,10,16,,16
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,12.5,12,,12
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,15,11,,11
7/10/2011,6,July,0.68125,0.699305556,HB,O,2,HBO2,,,,,,,180,Laura,16,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,2.5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,7.5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,10,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,12.5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,15,1,,1
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,17.5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,20,7,,7
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,22.5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,25,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,27.5,4,,4
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,30,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,32.5,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,35,0,,0
7/10/2011,6,July,0.711805556,.,HB,O,3,HBO3,,,,,,,0,Laura,37.5,2,,2
